speed,indo_time,arrival,pred_label
23473,2024-08-09 05:36:02+07:00,1,1
23532,2024-08-09 05:36:03+07:00,1,1
23762,2024-08-09 05:36:04+07:00,1,1
23401,2024-08-09 05:36:05+07:00,1,1
23804,2024-08-09 05:36:06+07:00,1,1
23653,2024-08-09 05:36:07+07:00,1,1
23674,2024-08-09 05:36:08+07:00,1,1
23450,2024-08-09 05:36:09+07:00,1,1
23756,2024-08-09 05:36:10+07:00,1,1
23734,2024-08-09 05:36:11+07:00,1,1
23816,2024-08-09 05:36:12+07:00,1,1
23732,2024-08-09 05:36:13+07:00,1,1
23850,2024-08-09 05:36:14+07:00,1,1
23428,2024-08-09 05:36:15+07:00,1,1
23416,2024-08-09 05:36:16+07:00,1,1
23342,2024-08-09 05:36:17+07:00,1,1
23918,2024-08-09 05:36:18+07:00,1,1
23744,2024-08-09 05:36:19+07:00,1,1
23846,2024-08-09 05:36:20+07:00,1,1
24015,2024-08-09 05:36:21+07:00,1,1
23313,2024-08-09 05:36:22+07:00,1,1
23823,2024-08-09 05:36:23+07:00,1,1
23534,2024-08-09 05:36:24+07:00,1,1
23558,2024-08-09 05:36:25+07:00,1,1
23790,2024-08-09 05:36:26+07:00,1,1
23279,2024-08-09 05:36:27+07:00,1,1
24007,2024-08-09 05:36:28+07:00,1,1
23461,2024-08-09 05:36:29+07:00,1,1
23678,2024-08-09 05:36:30+07:00,1,1
23644,2024-08-09 05:36:31+07:00,1,1
23568,2024-08-09 05:36:32+07:00,1,1
24072,2024-08-09 05:36:33+07:00,1,1
23644,2024-08-09 05:36:34+07:00,1,1
23631,2024-08-09 05:36:35+07:00,1,1
23688,2024-08-09 05:36:36+07:00,1,1
23141,2024-08-09 05:36:37+07:00,1,1
23780,2024-08-09 05:36:38+07:00,1,1
23911,2024-08-09 05:36:39+07:00,1,1
23712,2024-08-09 05:36:40+07:00,1,1
23925,2024-08-09 05:36:41+07:00,1,1
23406,2024-08-09 05:36:42+07:00,1,1
23656,2024-08-09 05:36:43+07:00,1,1
23425,2024-08-09 05:36:44+07:00,1,1
23511,2024-08-09 05:36:45+07:00,1,1
23831,2024-08-09 05:36:46+07:00,1,1
23580,2024-08-09 05:36:47+07:00,1,1
24143,2024-08-09 05:36:48+07:00,1,1
23369,2024-08-09 05:36:49+07:00,1,1
23743,2024-08-09 05:36:50+07:00,1,1
23909,2024-08-09 05:36:51+07:00,1,1
23557,2024-08-09 05:36:52+07:00,1,1
23924,2024-08-09 05:36:53+07:00,1,1
23369,2024-08-09 05:36:54+07:00,1,1
23805,2024-08-09 05:36:55+07:00,1,1
23541,2024-08-09 05:36:56+07:00,1,1
23197,2024-08-09 05:36:57+07:00,1,1
23756,2024-08-09 05:36:58+07:00,1,1
23582,2024-08-09 05:36:59+07:00,1,1
23527,2024-08-09 05:37:00+07:00,1,1
23759,2024-08-09 05:37:01+07:00,1,1
23756,2024-08-09 05:37:02+07:00,1,1
23471,2024-08-09 05:37:03+07:00,1,1
23350,2024-08-09 05:37:04+07:00,1,1
23540,2024-08-09 05:37:05+07:00,1,1
23801,2024-08-09 05:37:06+07:00,1,1
24345,2024-08-09 05:37:07+07:00,1,1
23842,2024-08-09 05:37:08+07:00,1,1
23530,2024-08-09 05:37:09+07:00,1,1
23703,2024-08-09 05:37:10+07:00,1,1
23642,2024-08-09 05:37:11+07:00,1,1
23401,2024-08-09 05:37:12+07:00,1,1
24017,2024-08-09 05:37:13+07:00,1,1
23782,2024-08-09 05:37:14+07:00,1,1
23554,2024-08-09 05:37:15+07:00,1,1
23373,2024-08-09 05:37:16+07:00,1,1
23225,2024-08-09 05:37:17+07:00,1,1
23453,2024-08-09 05:37:18+07:00,1,1
23639,2024-08-09 05:37:19+07:00,1,1
23917,2024-08-09 05:37:20+07:00,1,1
23733,2024-08-09 05:37:21+07:00,1,1
23958,2024-08-09 05:37:22+07:00,1,1
23328,2024-08-09 05:37:23+07:00,1,1
23121,2024-08-09 05:37:24+07:00,1,1
23570,2024-08-09 05:37:25+07:00,1,1
23182,2024-08-09 05:37:26+07:00,1,1
23885,2024-08-09 05:37:27+07:00,1,1
23930,2024-08-09 05:37:28+07:00,1,1
23453,2024-08-09 05:37:29+07:00,1,1
23630,2024-08-09 05:37:30+07:00,1,1
23638,2024-08-09 05:37:31+07:00,1,1
23372,2024-08-09 05:37:32+07:00,1,1
24046,2024-08-09 05:37:33+07:00,1,1
23566,2024-08-09 05:37:34+07:00,1,1
23620,2024-08-09 05:37:35+07:00,1,1
23157,2024-08-09 05:37:36+07:00,1,1
23484,2024-08-09 05:37:37+07:00,1,1
23448,2024-08-09 05:37:38+07:00,1,1
23509,2024-08-09 05:37:39+07:00,1,1
24141,2024-08-09 05:37:40+07:00,1,1
23350,2024-08-09 05:37:41+07:00,1,1
23978,2024-08-09 05:37:42+07:00,1,1
23535,2024-08-09 05:37:43+07:00,1,1
23730,2024-08-09 05:37:44+07:00,1,1
23780,2024-08-09 05:37:45+07:00,1,1
23319,2024-08-09 05:37:46+07:00,1,1
23512,2024-08-09 05:37:47+07:00,1,1
23441,2024-08-09 05:37:48+07:00,1,1
23453,2024-08-09 05:37:49+07:00,1,1
23423,2024-08-09 05:37:50+07:00,1,1
23620,2024-08-09 05:37:51+07:00,1,1
23477,2024-08-09 05:37:52+07:00,1,1
23559,2024-08-09 05:37:53+07:00,1,1
23756,2024-08-09 05:37:54+07:00,1,1
23434,2024-08-09 05:37:55+07:00,1,1
23735,2024-08-09 05:37:56+07:00,1,1
23537,2024-08-09 05:37:57+07:00,1,1
23500,2024-08-09 05:37:58+07:00,1,1
23807,2024-08-09 05:37:59+07:00,1,1
23247,2024-08-09 05:38:00+07:00,1,1
23730,2024-08-09 05:38:01+07:00,1,1
23494,2024-08-09 05:38:02+07:00,1,1
23829,2024-08-09 05:38:03+07:00,1,1
23894,2024-08-09 05:38:04+07:00,1,1
23775,2024-08-09 05:38:05+07:00,1,1
23765,2024-08-09 05:38:06+07:00,1,1
23607,2024-08-09 05:38:07+07:00,1,1
23609,2024-08-09 05:38:08+07:00,1,1
23641,2024-08-09 05:38:09+07:00,1,1
23672,2024-08-09 05:38:10+07:00,1,1
23554,2024-08-09 05:38:11+07:00,1,1
23704,2024-08-09 05:38:12+07:00,1,1
23364,2024-08-09 05:38:13+07:00,1,1
23702,2024-08-09 05:38:14+07:00,1,1
23570,2024-08-09 05:38:15+07:00,1,1
23694,2024-08-09 05:38:16+07:00,1,1
23718,2024-08-09 05:38:17+07:00,1,1
23832,2024-08-09 05:38:18+07:00,1,1
23730,2024-08-09 05:38:19+07:00,1,1
23880,2024-08-09 05:38:20+07:00,1,1
23791,2024-08-09 05:38:21+07:00,1,1
23818,2024-08-09 05:38:22+07:00,1,1
23981,2024-08-09 05:38:23+07:00,1,1
23832,2024-08-09 05:38:24+07:00,1,1
23833,2024-08-09 05:38:25+07:00,1,1
23874,2024-08-09 05:38:26+07:00,1,1
23670,2024-08-09 05:38:27+07:00,1,1
23910,2024-08-09 05:38:28+07:00,1,1
23785,2024-08-09 05:38:29+07:00,1,1
23895,2024-08-09 05:38:30+07:00,1,1
23887,2024-08-09 05:38:31+07:00,1,1
23876,2024-08-09 05:38:32+07:00,1,1
23889,2024-08-09 05:38:33+07:00,1,1
23743,2024-08-09 05:38:34+07:00,1,1
22102,2024-08-09 05:38:35+07:00,1,1
23166,2024-08-09 05:38:36+07:00,0,0
23263,2024-08-09 05:38:37+07:00,0,0
23268,2024-08-09 05:38:38+07:00,0,0
23340,2024-08-09 05:38:39+07:00,0,0
23380,2024-08-09 05:38:40+07:00,0,0
23348,2024-08-09 05:38:41+07:00,0,0
23359,2024-08-09 05:38:42+07:00,0,0
23300,2024-08-09 05:38:43+07:00,0,0
23246,2024-08-09 05:38:44+07:00,0,0
23318,2024-08-09 05:38:45+07:00,0,0
23282,2024-08-09 05:38:46+07:00,0,0
23230,2024-08-09 05:38:47+07:00,0,0
23286,2024-08-09 05:38:48+07:00,0,0
23216,2024-08-09 05:38:49+07:00,0,0
23290,2024-08-09 05:38:50+07:00,0,0
23293,2024-08-09 05:38:51+07:00,0,0
23343,2024-08-09 05:38:52+07:00,0,0
23329,2024-08-09 05:38:53+07:00,0,0
23274,2024-08-09 05:38:54+07:00,0,0
23263,2024-08-09 05:38:55+07:00,0,0
23348,2024-08-09 05:38:56+07:00,0,0
23234,2024-08-09 05:38:57+07:00,0,0
23247,2024-08-09 05:38:58+07:00,0,0
23242,2024-08-09 05:38:59+07:00,0,0
23208,2024-08-09 05:39:00+07:00,0,0
23231,2024-08-09 05:39:01+07:00,0,0
23281,2024-08-09 05:39:02+07:00,0,0
23336,2024-08-09 05:39:03+07:00,0,0
23310,2024-08-09 05:39:04+07:00,0,0
23271,2024-08-09 05:39:05+07:00,0,0
23281,2024-08-09 05:39:06+07:00,0,0
23303,2024-08-09 05:39:07+07:00,0,0
23285,2024-08-09 05:39:08+07:00,0,0
23304,2024-08-09 05:39:09+07:00,0,0
23255,2024-08-09 05:39:10+07:00,0,0
23225,2024-08-09 05:39:11+07:00,0,0
23225,2024-08-09 05:39:12+07:00,0,0
23302,2024-08-09 05:39:13+07:00,0,0
23292,2024-08-09 05:39:14+07:00,0,0
23258,2024-08-09 05:39:15+07:00,0,0
23238,2024-08-09 05:39:16+07:00,0,0
23303,2024-08-09 05:39:17+07:00,0,0
23284,2024-08-09 05:39:18+07:00,0,0
23297,2024-08-09 05:39:19+07:00,0,0
23274,2024-08-09 05:39:20+07:00,0,0
23279,2024-08-09 05:39:21+07:00,0,0
23245,2024-08-09 05:39:22+07:00,0,0
23255,2024-08-09 05:39:23+07:00,0,0
23303,2024-08-09 05:39:24+07:00,0,0
23297,2024-08-09 05:39:25+07:00,0,0
23270,2024-08-09 05:39:26+07:00,0,0
23264,2024-08-09 05:39:27+07:00,0,0
23277,2024-08-09 05:39:28+07:00,0,0
23244,2024-08-09 05:39:29+07:00,0,0
23306,2024-08-09 05:39:30+07:00,0,0
23284,2024-08-09 05:39:31+07:00,0,0
23241,2024-08-09 05:39:32+07:00,0,0
23261,2024-08-09 05:39:33+07:00,0,0
23248,2024-08-09 05:39:34+07:00,0,0
23286,2024-08-09 05:39:35+07:00,0,0
23298,2024-08-09 05:39:36+07:00,0,0
23249,2024-08-09 05:39:37+07:00,0,0
23285,2024-08-09 05:39:38+07:00,0,0
23286,2024-08-09 05:39:39+07:00,0,0
23300,2024-08-09 05:39:40+07:00,0,0
23344,2024-08-09 05:39:41+07:00,0,0
23290,2024-08-09 05:39:42+07:00,0,0
23247,2024-08-09 05:39:43+07:00,0,0
23197,2024-08-09 05:39:44+07:00,0,0
23274,2024-08-09 05:39:45+07:00,0,0
23274,2024-08-09 05:39:46+07:00,0,0
23265,2024-08-09 05:39:47+07:00,0,0
23248,2024-08-09 05:39:48+07:00,0,0
23298,2024-08-09 05:39:49+07:00,0,0
23256,2024-08-09 05:39:50+07:00,0,0
23282,2024-08-09 05:39:51+07:00,0,0
23382,2024-08-09 05:39:52+07:00,0,0
23365,2024-08-09 05:39:53+07:00,0,0
23272,2024-08-09 05:39:54+07:00,0,0
23270,2024-08-09 05:39:55+07:00,0,0
23250,2024-08-09 05:39:56+07:00,0,0
23253,2024-08-09 05:39:57+07:00,0,0
23266,2024-08-09 05:39:58+07:00,0,0
23242,2024-08-09 05:39:59+07:00,0,0
23226,2024-08-09 05:40:00+07:00,0,0
23242,2024-08-09 05:40:01+07:00,0,0
23289,2024-08-09 05:40:02+07:00,0,0
23349,2024-08-09 05:40:03+07:00,0,0
23320,2024-08-09 05:40:04+07:00,0,0
23265,2024-08-09 05:40:05+07:00,0,0
23278,2024-08-09 05:40:06+07:00,0,0
23264,2024-08-09 05:40:07+07:00,0,0
23297,2024-08-09 05:40:08+07:00,0,0
23278,2024-08-09 05:40:09+07:00,0,0
23246,2024-08-09 05:40:10+07:00,0,0
23250,2024-08-09 05:40:11+07:00,0,0
